"metro_nonmetro","county_name","state_abbr","value"
"Nonmetropolitan","Switzerland County","IN",0.26802684563758
"Nonmetropolitan","Union County","IN",0.27300761657069
"Nonmetropolitan","Wabash County","IN",0.29900408580184
"Nonmetropolitan","Wayne County","IN",0.33700256415433
"Nonmetropolitan","White County","IN",0.34401797314855
"Nonmetropolitan","Allen County","KS",0.35202570246134
"Nonmetropolitan","Anderson County","KS",0.3380035335689
"Nonmetropolitan","Atchison County","KS",0.3140156114484
"Nonmetropolitan","Barber County","KS",0.31508014393196
"Nonmetropolitan","Barton County","KS",0.35701523621616
"Nonmetropolitan","Bourbon County","KS",0.37803194636166
"Nonmetropolitan","Brown County","KS",0.37002530138413
"Nonmetropolitan","Chase County","KS",0.26306081754736
"Nonmetropolitan","Chautauqua County","KS",0.24702872884691
"Nonmetropolitan","Cheyenne County","KS",0.26400602409639
"Nonmetropolitan","Clark County","KS",0.28303118201595
"Nonmetropolitan","Clay County","KS",0.36702856188408
"Nonmetropolitan","Cloud County","KS",0.34401435929452
"Nonmetropolitan","Coffey County","KS",0.32400693568726
"Nonmetropolitan","Comanche County","KS",0.25914239482201
"Nonmetropolitan","Cowley County","KS",0.39000800961153
"Nonmetropolitan","Crawford County","KS",0.35000702247191
"Nonmetropolitan","Decatur County","KS",0.25705404112865
"Nonmetropolitan","Dickinson County","KS",0.36200781702374
"Nonmetropolitan","Edwards County","KS",0.31112730806608
"Nonmetropolitan","Elk County","KS",0.27613636363636
"Nonmetropolitan","Ellis County","KS",0.34400412216601
"Nonmetropolitan","Ellsworth County","KS",0.31803630685145
"Nonmetropolitan","Finney County","KS",0.39401046869381
"Nonmetropolitan","Ford County","KS",0.36500949269283
"Nonmetropolitan","Franklin County","KS",0.36301785806186
"Nonmetropolitan","Gove County","KS",0.26300200803213
"Nonmetropolitan","Graham County","KS",0.30513661202186
"Nonmetropolitan","Grant County","KS",0.29101546176348
"Nonmetropolitan","Gray County","KS",0.33604680742814
"Nonmetropolitan","Greeley County","KS",0.24706586826347
"Nonmetropolitan","Greenwood County","KS",0.30602006688963
"Nonmetropolitan","Hamilton County","KS",0.23100358422939
"Nonmetropolitan","Harper County","KS",0.32106878036308
"Nonmetropolitan","Haskell County","KS",0.26505082095387
"Nonmetropolitan","Hodgeman County","KS",0.26414634146341
"Nonmetropolitan","Jewell County","KS",0.27906976744186
"Nonmetropolitan","Kearny County","KS",0.30803398995751
"Nonmetropolitan","Kingman County","KS",0.33203496104883
"Nonmetropolitan","Kiowa County","KS",0.29604952830189
"Nonmetropolitan","Labette County","KS",0.36300502443389
"Nonmetropolitan","Lane County","KS",0.28318505338078
"Nonmetropolitan","Lincoln County","KS",0.2900269541779
"Nonmetropolitan","Logan County","KS",0.2761186264308
"Nonmetropolitan","Lyon County","KS",0.36501186038631
"Nonmetropolitan","Marion County","KS",0.32001582278481
"Nonmetropolitan","Marshall County","KS",0.35200217184743
"Nonmetropolitan","Mcpherson County","KS",0.34600573168547
"Nonmetropolitan","Meade County","KS",0.26403887688985
"Nonmetropolitan","Mitchell County","KS",0.31400384985563
"Nonmetropolitan","Montgomery County","KS",0.37701108330354
"Nonmetropolitan","Morris County","KS",0.2960415158098
"Nonmetropolitan","Morton County","KS",0.24905063291139
"Nonmetropolitan","Nemaha County","KS",0.2950347705146
"Nonmetropolitan","Neosho County","KS",0.35602318323674
"Nonmetropolitan","Ness County","KS",0.30303797468354
"Nonmetropolitan","Norton County","KS",0.29305687203791
"Nonmetropolitan","Osborne County","KS",0.32908382066277
"Nonmetropolitan","Ottawa County","KS",0.28704303563165
"Nonmetropolitan","Pawnee County","KS",0.34004359025163
"Nonmetropolitan","Phillips County","KS",0.32402777777778
"Nonmetropolitan","Pratt County","KS",0.31000611060189
"Nonmetropolitan","Rawlins County","KS",0.27305421363392
"Nonmetropolitan","Reno County","KS",0.40500118307557
"Nonmetropolitan","Republic County","KS",0.32608197191172
"Nonmetropolitan","Rice County","KS",0.32102831594635
"Nonmetropolitan","Rooks County","KS",0.30106849315068
"Nonmetropolitan","Rush County","KS",0.27707294970548
"Nonmetropolitan","Russell County","KS",0.33104996096799
"Nonmetropolitan","Saline County","KS",0.3650038834465
"Nonmetropolitan","Scott County","KS",0.29506841505131
"Nonmetropolitan","Seward County","KS",0.34802077998098
"Nonmetropolitan","Sheridan County","KS",0.27902769926512
"Nonmetropolitan","Sherman County","KS",0.32005183788878
"Nonmetropolitan","Smith County","KS",0.32501789549034
"Nonmetropolitan","Stafford County","KS",0.3100661790317
"Nonmetropolitan","Stanton County","KS",0.25108940646131
"Nonmetropolitan","Stevens County","KS",0.30100372813307
"Nonmetropolitan","Thomas County","KS",0.29101224783862
"Nonmetropolitan","Trego County","KS",0.29005550416281
"Nonmetropolitan","Wallace County","KS",0.25
"Nonmetropolitan","Washington County","KS",0.27505578973469
"Nonmetropolitan","Wichita County","KS",0.33716262975779
"Nonmetropolitan","Wilson County","KS",0.31901465142489
"Nonmetropolitan","Woodson County","KS",0.2510045100451
"Nonmetropolitan","Allen Parish","LA",0.29901581934549
"Nonmetropolitan","Avoyelles Parish","LA",0.3570120447982
"Nonmetropolitan","Beauregard Parish","LA",0.33800067443516
"Nonmetropolitan","Bienville Parish","LA",0.25400410677618
"Nonmetropolitan","Caldwell Parish","LA",0.25202712247493
"Nonmetropolitan","Catahoula Parish","LA",0.24100281162137
"Nonmetropolitan","Claiborne Parish","LA",0.26001854427446
"Nonmetropolitan","Concordia Parish","LA",0.29902064986335
"Nonmetropolitan","East Carroll Parish","LA",0.2130007558579
"Nonmetropolitan","Evangeline Parish","LA",0.30600712857515
"Nonmetropolitan","Franklin Parish","LA",0.26901287553648
"Nonmetropolitan","Iberia Parish","LA",0.38200081499593
"Nonmetropolitan","Jackson Parish","LA",0.25001323334804
"Nonmetropolitan","Lasalle Parish","LA",0.27601492404726
"Nonmetropolitan","Lincoln Parish","LA",0.30700830231892
"Nonmetropolitan","Madison Parish","LA",0.24001497005988
"Nonmetropolitan","Natchitoches Parish","LA",0.3150066603235
"Nonmetropolitan","Red River Parish","LA",0.2500273872558
"Nonmetropolitan","Sabine Parish","LA",0.35900738660643
"Nonmetropolitan","St. Landry Parish","LA",0.36500147081726
"Nonmetropolitan","St. Mary Parish","LA",0.37500216593987
"Nonmetropolitan","Tensas Parish","LA",0.21602895553257
"Nonmetropolitan","Vernon Parish","LA",0.33200597460792
"Nonmetropolitan","Washington Parish","LA",0.38600481347774
"Nonmetropolitan","Webster Parish","LA",0.34600624553219
"Nonmetropolitan","West Carroll Parish","LA",0.24801592945527
"Nonmetropolitan","Winn Parish","LA",0.26501277264689
"Nonmetropolitan","Dukes County","MA",0.20800686471772
"Nonmetropolitan","Franklin County","MA",0.26400145030128
"Nonmetropolitan","Nantucket County","MA",0.23101299626135
"Nonmetropolitan","Allegany County","MD",0.35600247640846
"Nonmetropolitan","Caroline County","MD",0.41000120399727
"Nonmetropolitan","Dorchester County","MD",0.38800313848568
"Nonmetropolitan","Garrett County","MD",0.32800715782123
"Nonmetropolitan","Kent County","MD",0.33101703599334
"Nonmetropolitan","Talbot County","MD",0.2890090626447
"Nonmetropolitan","Worcester County","MD",0.33200154717754
"Nonmetropolitan","Aroostook County","ME",0.39500112334307
"Nonmetropolitan","Franklin County","ME",0.31700057712919
"Nonmetropolitan","Hancock County","ME",0.29500573431718
"Nonmetropolitan","Kennebec County","ME",0.33000019915161
"Nonmetropolitan","Knox County","ME",0.26700395162256
"Nonmetropolitan","Lincoln County","ME",0.26800560953621
"Nonmetropolitan","Oxford County","ME",0.33300359340796
"Nonmetropolitan","Piscataquis County","ME",0.35
"Nonmetropolitan","Somerset County","ME",0.34800029281862
"Nonmetropolitan","Waldo County","ME",0.31600036845984
"Nonmetropolitan","Washington County","ME",0.36400847423752
"Nonmetropolitan","Alcona County","MI",0.22502219263205
"Nonmetropolitan","Alger County","MI",0.22601250339766
"Nonmetropolitan","Allegan County","MI",0.29700170581289
"Nonmetropolitan","Alpena County","MI",0.31
"Nonmetropolitan","Antrim County","MI",0.29600040247522
"Nonmetropolitan","Arenac County","MI",0.25400232018561
"Nonmetropolitan","Baraga County","MI",0.23902074936558
"Nonmetropolitan","Branch County","MI",0.30800284756622
"Nonmetropolitan","Charlevoix County","MI",0.26900051933336
"Nonmetropolitan","Cheboygan County","MI",0.32901314571376
"Nonmetropolitan","Chippewa County","MI",0.31200543800328
"Nonmetropolitan","Clare County","MI",0.35601231217853
"Nonmetropolitan","Crawford County","MI",0.24900511135451
"Nonmetropolitan","Delta County","MI",0.32200426732741
"Nonmetropolitan","Dickinson County","MI",0.26600392734413
"Nonmetropolitan","Emmet County","MI",0.24100138777299
"Nonmetropolitan","Gladwin County","MI",0.30700190030697
"Nonmetropolitan","Gogebic County","MI",0.23901833133459
"Nonmetropolitan","Gratiot County","MI",0.35500125580811
"Nonmetropolitan","Hillsdale County","MI",0.34100983072538
"Nonmetropolitan","Houghton County","MI",0.27500456454263
"Nonmetropolitan","Huron County","MI",0.3340052227844
"Nonmetropolitan","Iosco County","MI",0.31601161665053
"Nonmetropolitan","Iron County","MI",0.24901776384535
"Nonmetropolitan","Isabella County","MI",0.38200760707789
"Nonmetropolitan","Keweenaw County","MI",0.22509738452977
"Nonmetropolitan","Lake County","MI",0.2470019705358
"Nonmetropolitan","Lenawee County","MI",0.38600402167978
"Nonmetropolitan","Luce County","MI",0.24201585503964
"Nonmetropolitan","Mackinac County","MI",0.26502043973042
"Nonmetropolitan","Manistee County","MI",0.27500359902107
"Nonmetropolitan","Marquette County","MI",0.31100055384733
"Nonmetropolitan","Mason County","MI",0.35300259965338
"Nonmetropolitan","Mecosta County","MI",0.29100419720604
"Nonmetropolitan","Menominee County","MI",0.30800965665236
"Nonmetropolitan","Missaukee County","MI",0.278003093315
"Nonmetropolitan","Montmorency County","MI",0.27700235936918
"Nonmetropolitan","Newaygo County","MI",0.34400707764899
"Nonmetropolitan","Oceana County","MI",0.3170071304683
"Nonmetropolitan","Ogemaw County","MI",0.27901124925992
"Nonmetropolitan","Ontonagon County","MI",0.24901652242329
"Nonmetropolitan","Osceola County","MI",0.29401113422932
"Nonmetropolitan","Oscoda County","MI",0.25401013714967
"Nonmetropolitan","Otsego County","MI",0.31801282693657
"Nonmetropolitan","Presque Isle County","MI",0.29600864942788
"Nonmetropolitan","Roscommon County","MI",0.28300968462876
"Nonmetropolitan","Sanilac County","MI",0.34100048100048
"Nonmetropolitan","Schoolcraft County","MI",0.24803173634422
"Nonmetropolitan","Shiawassee County","MI",0.3600049374276
"Nonmetropolitan","St. Joseph County","MI",0.30500666963095
"Nonmetropolitan","Tuscola County","MI",0.38000676917126
"Nonmetropolitan","Van Buren County","MI",0.3360030216257
"Nonmetropolitan","Wexford County","MI",0.32300726051995
"Nonmetropolitan","Aitkin County","MN",0.27401832948365
"Nonmetropolitan","Becker County","MN",0.34000151434845
"Nonmetropolitan","Beltrami County","MN",0.35800377211628
"Nonmetropolitan","Big Stone County","MN",0.31808127572016
"Nonmetropolitan","Brown County","MN",0.3440108091254
"Nonmetropolitan","Cass County","MN",0.32300427437411
"Nonmetropolitan","Chippewa County","MN",0.31800675675676
"Nonmetropolitan","Clearwater County","MN",0.29502700985065
"Nonmetropolitan","Cook County","MN",0.24203111858705
"Nonmetropolitan","Cottonwood County","MN",0.28702577821012
"Nonmetropolitan","Crow Wing County","MN",0.3070034011688
"Nonmetropolitan","Douglas County","MN",0.32100475973137
"Nonmetropolitan","Faribault County","MN",0.36001513145451
"Nonmetropolitan","Freeborn County","MN",0.31900734189172
"Nonmetropolitan","Goodhue County","MN",0.33400404614796
"Nonmetropolitan","Grant County","MN",0.32401832460733
"Nonmetropolitan","Hubbard County","MN",0.30801237161531
"Nonmetropolitan","Itasca County","MN",0.32100280604291
"Nonmetropolitan","Jackson County","MN",0.3180199057098
"Nonmetropolitan","Kanabec County","MN",0.33901553995425
"Nonmetropolitan","Kandiyohi County","MN",0.31600595570445
"Nonmetropolitan","Kittson County","MN",0.27306701030928
"Nonmetropolitan","Koochiching County","MN",0.2930129155198
"Nonmetropolitan","Lac Qui Parle County","MN",0.30805846336164
"Nonmetropolitan","Lake County","MN",0.27001733102253
"Nonmetropolitan","Lake Of The Woods County","MN",0.24807756603143
"Nonmetropolitan","Lincoln County","MN",0.26602766318855
"Nonmetropolitan","Lyon County","MN",0.36600078120641
"Nonmetropolitan","Mahnomen County","MN",0.31505131128848
"Nonmetropolitan","Marshall County","MN",0.33502492070684
"Nonmetropolitan","Martin County","MN",0.331006327822
"Nonmetropolitan","Mcleod County","MN",0.37900706184464
"Nonmetropolitan","Meeker County","MN",0.34301538108356
"Nonmetropolitan","Morrison County","MN",0.32400341243989
"Nonmetropolitan","Mower County","MN",0.32900455298013
"Nonmetropolitan","Murray County","MN",0.35302907260029
"Nonmetropolitan","Nobles County","MN",0.33302172304795
"Nonmetropolitan","Norman County","MN",0.28504891535517
"Nonmetropolitan","Otter Tail County","MN",0.32600237504048
"Nonmetropolitan","Pennington County","MN",0.33202056455524
"Nonmetropolitan","Pine County","MN",0.35200536440216
"Nonmetropolitan","Pipestone County","MN",0.29402481997855
"Nonmetropolitan","Pope County","MN",0.30203378145467
"Nonmetropolitan","Red Lake County","MN",0.24705882352941
"Nonmetropolitan","Redwood County","MN",0.30400395008529
"Nonmetropolitan","Renville County","MN",0.3260293156568
"Nonmetropolitan","Rice County","MN",0.31400134552218
"Nonmetropolitan","Roseau County","MN",0.30900239001505
"Nonmetropolitan","Sibley County","MN",0.34000884564352
"Nonmetropolitan","Steele County","MN",0.37000690582634
"Nonmetropolitan","Stevens County","MN",0.29401266551526
"Nonmetropolitan","Swift County","MN",0.33702384214853
"Nonmetropolitan","Todd County","MN",0.36301782974446
"Nonmetropolitan","Traverse County","MN",0.25708367854184
"Nonmetropolitan","Wadena County","MN",0.37101964268088
"Nonmetropolitan","Waseca County","MN",0.34801903961921
"Nonmetropolitan","Watonwan County","MN",0.28903553299492
"Nonmetropolitan","Wilkin County","MN",0.30806247361756
"Nonmetropolitan","Winona County","MN",0.32700195950359
"Nonmetropolitan","Yellow Medicine County","MN",0.30700483091787
"Nonmetropolitan","Adair County","MO",0.32801677780168
"Nonmetropolitan","Atchison County","MO",0.29201807228916
"Nonmetropolitan","Audrain County","MO",0.31601660657708
"Nonmetropolitan","Barry County","MO",0.28401041077289
"Nonmetropolitan","Barton County","MO",0.26702249770432
"Nonmetropolitan","Benton County","MO",0.30100264169068
"Nonmetropolitan","Butler County","MO",0.37000580158577
"Nonmetropolitan","Camden County","MO",0.26600602107376
"Nonmetropolitan","Carroll County","MO",0.30500625782228
"Nonmetropolitan","Carter County","MO",0.24003055767762
"Nonmetropolitan","Cedar County","MO",0.2540079696043
"Nonmetropolitan","Chariton County","MO",0.31701319833665
"Nonmetropolitan","Clark County","MO",0.29304382790511
"Nonmetropolitan","Crawford County","MO",0.31800903928613
"Nonmetropolitan","Dade County","MO",0.24300769488123
"Nonmetropolitan","Daviess County","MO",0.30104619346531
"Nonmetropolitan","Dent County","MO",0.28901603892593
"Nonmetropolitan","Douglas County","MO",0.27100794000882
"Nonmetropolitan","Dunklin County","MO",0.39801030927835
"Nonmetropolitan","Gasconade County","MO",0.29401402278703
"Nonmetropolitan","Gentry County","MO",0.26502002670227
"Nonmetropolitan","Grundy County","MO",0.28403835307389
"Nonmetropolitan","Harrison County","MO",0.3360013284623
"Nonmetropolitan","Henry County","MO",0.27400705052879
"Nonmetropolitan","Hickory County","MO",0.25301324975068
"Nonmetropolitan","Holt County","MO",0.28804180756225
"Nonmetropolitan","Howell County","MO",0.32301067402654
"Nonmetropolitan","Iron County","MO",0.27102894335965
"Nonmetropolitan","Johnson County","MO",0.35100166737177
"Nonmetropolitan","Knox County","MO",0.29401154401154
"Nonmetropolitan","Laclede County","MO",0.32200575851625
"Nonmetropolitan","Lawrence County","MO",0.27900749732238
"Nonmetropolitan","Lewis County","MO",0.33001367989056
"Nonmetropolitan","Linn County","MO",0.28002739100662
"Nonmetropolitan","Livingston County","MO",0.3070110701107
"Nonmetropolitan","Macon County","MO",0.33500530785563
"Nonmetropolitan","Madison County","MO",0.27402176187487
"Nonmetropolitan","Maries County","MO",0.28202969539262
"Nonmetropolitan","Marion County","MO",0.35400208887201
"Nonmetropolitan","Mcdonald County","MO",0.31201729106628
"Nonmetropolitan","Mercer County","MO",0.29507680189051
"Nonmetropolitan","Miller County","MO",0.30200472316977
"Nonmetropolitan","Mississippi County","MO",0.36603413429149
"Nonmetropolitan","Monroe County","MO",0.30903869407497
"Nonmetropolitan","Montgomery County","MO",0.28000228414801
"Nonmetropolitan","Morgan County","MO",0.27700194127639
"Nonmetropolitan","New Madrid County","MO",0.35902226102139
"Nonmetropolitan","Nodaway County","MO",0.33400905089579
"Nonmetropolitan","Oregon County","MO",0.27000616522811
"Nonmetropolitan","Ozark County","MO",0.29401805869074
"Nonmetropolitan","Pemiscot County","MO",0.32601338432122
"Nonmetropolitan","Perry County","MO",0.30600027843519
"Nonmetropolitan","Pettis County","MO",0.31700762007146
"Nonmetropolitan","Phelps County","MO",0.3250007390546
"Nonmetropolitan","Pike County","MO",0.31501481481481
"Nonmetropolitan","Pulaski County","MO",0.29900422609614
"Nonmetropolitan","Putnam County","MO",0.26303782847242
"Nonmetropolitan","Ralls County","MO",0.3020159803319
"Nonmetropolitan","Randolph County","MO",0.36101574068996
"Nonmetropolitan","Reynolds County","MO",0.24403239556692
"Nonmetropolitan","Ripley County","MO",0.32803985872856
"Nonmetropolitan","Saline County","MO",0.35500177999288
"Nonmetropolitan","Schuyler County","MO",0.32507815213616
"Nonmetropolitan","Scotland County","MO",0.26800250469631
"Nonmetropolitan","Scott County","MO",0.37000107369099
"Nonmetropolitan","Shannon County","MO",0.25302223038765
"Nonmetropolitan","Shelby County","MO",0.28903639276722
"Nonmetropolitan","St. Clair County","MO",0.27902153682531
"Nonmetropolitan","St. Francois County","MO",0.36600275124484
"Nonmetropolitan","Ste. Genevieve County","MO",0.28300090979075
"Nonmetropolitan","Stoddard County","MO",0.36001017435139
"Nonmetropolitan","Stone County","MO",0.30800959952002
"Nonmetropolitan","Sullivan County","MO",0.32906235776058
"Nonmetropolitan","Taney County","MO",0.27000253590613
"Nonmetropolitan","Texas County","MO",0.3450130494857
"Nonmetropolitan","Vernon County","MO",0.27100186683261
"Nonmetropolitan","Washington County","MO",0.25900287956637
"Nonmetropolitan","Wayne County","MO",0.32102077151335
"Nonmetropolitan","Worth County","MO",0.24014598540146
"Nonmetropolitan","Wright County","MO",0.2820011542346
"Nonmetropolitan","Adams County","MS",0.36000179283761
"Nonmetropolitan","Alcorn County","MS",0.333000232396
"Nonmetropolitan","Amite County","MS",0.28600123609394
"Nonmetropolitan","Attala County","MS",0.3550103060092
"Nonmetropolitan","Bolivar County","MS",0.38100423184822
"Nonmetropolitan","Calhoun County","MS",0.28600622406639
"Nonmetropolitan","Carroll County","MS",0.27002971192352
"Nonmetropolitan","Chickasaw County","MS",0.34902151847341
"Nonmetropolitan","Choctaw County","MS",0.27401129943503
"Nonmetropolitan","Claiborne County","MS",0.23800678404135
"Nonmetropolitan","Clarke County","MS",0.31601278949188
"Nonmetropolitan","Clay County","MS",0.35200759234925
"Nonmetropolitan","Coahoma County","MS",0.36001854625865
"Nonmetropolitan","Covington County","MS",0.30900030202356
"Nonmetropolitan","Franklin County","MS",0.25201407211961
"Nonmetropolitan","George County","MS",0.3100159594959
"Nonmetropolitan","Greene County","MS",0.28702423739747
"Nonmetropolitan","Grenada County","MS",0.37600775193798
"Nonmetropolitan","Humphreys County","MS",0.29305210918114
"Nonmetropolitan","Issaquena County","MS",0.22507068803016
"Nonmetropolitan","Itawamba County","MS",0.30501233460417
"Nonmetropolitan","Jasper County","MS",0.32802032994501
"Nonmetropolitan","Jefferson County","MS",0.31603327661184
"Nonmetropolitan","Jefferson Davis County","MS",0.29101998141264
"Nonmetropolitan","Jones County","MS",0.40700636942675
"Nonmetropolitan","Kemper County","MS",0.28501051366777
"Nonmetropolitan","Lafayette County","MS",0.30500655428558
"Nonmetropolitan","Lauderdale County","MS",0.37200061134036
"Nonmetropolitan","Lawrence County","MS",0.32200901629869
"Nonmetropolitan","Leake County","MS",0.34300541228908
"Nonmetropolitan","Lee County","MS",0.35800377896377
"Nonmetropolitan","Leflore County","MS",0.39000381533766
"Nonmetropolitan","Lincoln County","MS",0.35900165238443
"Nonmetropolitan","Lowndes County","MS",0.37500118657744
"Nonmetropolitan","Marion County","MS",0.34101157830591
"Nonmetropolitan","Monroe County","MS",0.36200015743073
"Nonmetropolitan","Montgomery County","MS",0.26402145509559
"Nonmetropolitan","Neshoba County","MS",0.37101766608609
"Nonmetropolitan","Newton County","MS",0.32401993355482
"Nonmetropolitan","Noxubee County","MS",0.3150424023356
"Nonmetropolitan","Oktibbeha County","MS",0.34900026308866
"Nonmetropolitan","Panola County","MS",0.42001665972511
"Nonmetropolitan","Pearl River County","MS",0.32300261761912
"Nonmetropolitan","Pike County","MS",0.41200142196943
"Nonmetropolitan","Pontotoc County","MS",0.36200521869886
"Nonmetropolitan","Prentiss County","MS",0.31000267165375
"Nonmetropolitan","Quitman County","MS",0.24100266408331
"Nonmetropolitan","Sharkey County","MS",0.23008560945781
"Nonmetropolitan","Smith County","MS",0.32400568181818
"Nonmetropolitan","Sunflower County","MS",0.41700573531003
"Nonmetropolitan","Tallahatchie County","MS",0.29702118507366
"Nonmetropolitan","Tippah County","MS",0.32
"Nonmetropolitan","Tishomingo County","MS",0.31201356027968
"Nonmetropolitan","Union County","MS",0.33301451667719
"Nonmetropolitan","Walthall County","MS",0.36900489396411
"Nonmetropolitan","Warren County","MS",0.33800488625186
"Nonmetropolitan","Washington County","MS",0.41200515497984
"Nonmetropolitan","Wayne County","MS",0.27600334448161
"Nonmetropolitan","Webster County","MS",0.28502106837026
"Nonmetropolitan","Wilkinson County","MS",0.25301970756516
"Nonmetropolitan","Winston County","MS",0.36701054388227
"Nonmetropolitan","Yalobusha County","MS",0.30103038586899
"Nonmetropolitan","Beaverhead County","MT",0.24500063686155
"Nonmetropolitan","Big Horn County","MT",0.35502866698519
"Nonmetropolitan","Blaine County","MT",0.3810776678594
"Nonmetropolitan","Carter County","MT",0.25109289617486
"Nonmetropolitan","Chouteau County","MT",0.29800973020787
"Nonmetropolitan","Custer County","MT",0.2970173187941
"Nonmetropolitan","Daniels County","MT",0.26509960159363
"Nonmetropolitan","Dawson County","MT",0.35901001944071
"Nonmetropolitan","Deer Lodge County","MT",0.26500359798513
"Nonmetropolitan","Fallon County","MT",0.28403516890329
"Nonmetropolitan","Fergus County","MT",0.27401955399319
"Nonmetropolitan","Flathead County","MT",0.28300009171788
"Nonmetropolitan","Garfield County","MT",0.21901565995526
"Nonmetropolitan","Glacier County","MT",0.37903419643833
"Nonmetropolitan","Golden Valley County","MT",0.24235294117647
"Nonmetropolitan","Granite County","MT",0.24705882352941
"Nonmetropolitan","Hill County","MT",0.37400250492038
"Nonmetropolitan","Judith Basin County","MT",0.263003003003
"Nonmetropolitan","Lake County","MT",0.31501196406857
"Nonmetropolitan","Liberty County","MT",0.26615487316422
"Nonmetropolitan","Lincoln County","MT",0.30900328835469
"Nonmetropolitan","Madison County","MT",0.22301244602489
"Nonmetropolitan","Mccone County","MT",0.32114942528736
"Nonmetropolitan","Meagher County","MT",0.26405779650813
"Nonmetropolitan","Musselshell County","MT",0.29805054151625
"Nonmetropolitan","Park County","MT",0.22301440961552
"Nonmetropolitan","Petroleum County","MT",0.24013452914798
"Nonmetropolitan","Phillips County","MT",0.33709472345836
"Nonmetropolitan","Pondera County","MT",0.33600352112676
"Nonmetropolitan","Powder River County","MT",0.22203269367448
"Nonmetropolitan","Powell County","MT",0.33605271938605
"Nonmetropolitan","Prairie County","MT",0.21518560179978
"Nonmetropolitan","Ravalli County","MT",0.28900457485408
"Nonmetropolitan","Richland County","MT",0.38403993098349
"Nonmetropolitan","Roosevelt County","MT",0.36700515307669
"Nonmetropolitan","Rosebud County","MT",0.35100538599641
"Nonmetropolitan","Sanders County","MT",0.26702137172494
"Nonmetropolitan","Sheridan County","MT",0.32504631344943
"Nonmetropolitan","Silver Bow County","MT",0.29800696319454
"Nonmetropolitan","Sweet Grass County","MT",0.23403263403263
"Nonmetropolitan","Teton County","MT",0.26003401360544
"Nonmetropolitan","Toole County","MT",0.27906859023032
"Nonmetropolitan","Treasure County","MT",0.2280276816609
"Nonmetropolitan","Valley County","MT",0.32700459201696
"Nonmetropolitan","Wheatland County","MT",0.23605671843349
"Nonmetropolitan","Wibaux County","MT",0.24303977272727
"Nonmetropolitan","Alleghany County","NC",0.26600367527835
"Nonmetropolitan","Ashe County","NC",0.28700108361929
"Nonmetropolitan","Avery County","NC",0.27601130177107
"Nonmetropolitan","Beaufort County","NC",0.29400702034759
"Nonmetropolitan","Bertie County","NC",0.26601415775787
"Nonmetropolitan","Bladen County","NC",0.31000043784754
"Nonmetropolitan","Carteret County","NC",0.27800429562339
"Nonmetropolitan","Caswell County","NC",0.271004906014
"Nonmetropolitan","Cherokee County","NC",0.25600855770395
"Nonmetropolitan","Chowan County","NC",0.2770030355993
"Nonmetropolitan","Clay County","NC",0.27501516683519
"Nonmetropolitan","Cleveland County","NC",0.30200348774699
"Nonmetropolitan","Columbus County","NC",0.31700312766562
"Nonmetropolitan","Craven County","NC",0.31800372420478
"Nonmetropolitan","Dare County","NC",0.27400415881474
"Nonmetropolitan","Duplin County","NC",0.3230072761092
"Nonmetropolitan","Graham County","NC",0.27803376992268
"Nonmetropolitan","Granville County","NC",0.27800465290183
"Nonmetropolitan","Greene County","NC",0.27000061511964
"Nonmetropolitan","Halifax County","NC",0.28400586737518
"Nonmetropolitan","Harnett County","NC",0.34200181965818
"Nonmetropolitan","Haywood County","NC",0.29800462581834
"Nonmetropolitan","Hertford County","NC",0.28000540577066
"Nonmetropolitan","Hyde County","NC",0.26600258732212
"Nonmetropolitan","Jackson County","NC",0.29000234274335
"Nonmetropolitan","Jones County","NC",0.26401444236427
"Nonmetropolitan","Lee County","NC",0.3010032239332
"Nonmetropolitan","Lenoir County","NC",0.29100671466318
"Nonmetropolitan","Macon County","NC",0.26900420757363
"Nonmetropolitan","Martin County","NC",0.26901298856767
"Nonmetropolitan","Mcdowell County","NC",0.27700459400806
"Nonmetropolitan","Mitchell County","NC",0.27401561721216
"Nonmetropolitan","Montgomery County","NC",0.28600713012478
"Nonmetropolitan","Northampton County","NC",0.2660072878709
"Nonmetropolitan","Pamlico County","NC",0.2700028623223
"Nonmetropolitan","Pasquotank County","NC",0.26200558694686
"Nonmetropolitan","Perquimans County","NC",0.26501965188097
"Nonmetropolitan","Polk County","NC",0.29400636598402
"Nonmetropolitan","Richmond County","NC",0.29200038169153
"Nonmetropolitan","Robeson County","NC",0.44300075758487
"Nonmetropolitan","Rutherford County","NC",0.30700398219724
"Nonmetropolitan","Sampson County","NC",0.32700316470211
"Nonmetropolitan","Scotland County","NC",0.33001093152182
"Nonmetropolitan","Stanly County","NC",0.28600347367791
"Nonmetropolitan","Surry County","NC",0.35600494204005
"Nonmetropolitan","Swain County","NC",0.27000659817136
"Nonmetropolitan","Transylvania County","NC",0.26000506127761
"Nonmetropolitan","Tyrrell County","NC",0.26707317073171
"Nonmetropolitan","Vance County","NC",0.29500112370373
"Nonmetropolitan","Warren County","NC",0.31001054435218
"Nonmetropolitan","Washington County","NC",0.26300475059382
"Nonmetropolitan","Watauga County","NC",0.26900263151656
"Nonmetropolitan","Wilkes County","NC",0.31300243723161
"Nonmetropolitan","Wilson County","NC",0.27100158821343
"Nonmetropolitan","Yancey County","NC",0.27601417881056
"Nonmetropolitan","Adams County","ND",0.26213191990577
